trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_849_trip_17_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_18_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_19_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_849,shape_23458,0
block_849_trip_20_service_2,route_62,service_2,Bronowice Małe,"",0,block_849,shape_23457,0
block_849_trip_21_service_2,route_62,service_2,Zajezdnia Podgórze,"",1,block_849,shape_23460,0
block_850_trip_1_service_2,route_62,service_2,Borek Fałęcki,"",0,block_850,shape_28,0
block_850_trip_2_service_2,route_62,service_2,Kurdwanów P+R,"",0,block_850,shape_23508,0
block_850_trip_3_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_4_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_5_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_6_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_7_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_8_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_9_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_10_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_11_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_12_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_13_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_14_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_15_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_16_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_17_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_18_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_19_service_2,route_62,service_2,Bronowice Małe,"",0,block_850,shape_23457,0
block_850_trip_20_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_850,shape_23458,0
block_850_trip_21_service_2,route_62,service_2,Zajezdnia Podgórze,"",0,block_850,shape_23459,0
block_851_trip_1_service_2,route_62,service_2,Borek Fałęcki,"",0,block_851,shape_28,0
block_851_trip_2_service_2,route_62,service_2,Kurdwanów P+R,"",0,block_851,shape_23508,0
block_851_trip_3_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_4_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_5_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_6_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_7_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_8_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_9_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_10_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_11_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_12_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_13_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_14_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_15_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_16_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_17_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_18_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_19_service_2,route_62,service_2,Bronowice Małe,"",0,block_851,shape_23457,0
block_851_trip_20_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_851,shape_23458,0
block_851_trip_21_service_2,route_62,service_2,Zajezdnia Podgórze,"",0,block_851,shape_23459,0
block_852_trip_1_service_2,route_62,service_2,Borek Fałęcki,"",0,block_852,shape_28,0
block_852_trip_2_service_2,route_62,service_2,Kurdwanów P+R,"",0,block_852,shape_23508,0
block_852_trip_3_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_4_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_5_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_6_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_7_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_8_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_9_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_10_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_11_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_12_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_13_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_14_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_15_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_16_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_17_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_18_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_19_service_2,route_62,service_2,Bronowice Małe,"",0,block_852,shape_23457,0
block_852_trip_20_service_2,route_62,service_2,Kurdwanów P+R,"",1,block_852,shape_23458,0
block_852_trip_21_service_2,route_62,service_2,Zajezdnia Podgórze,"",0,block_852,shape_23459,0
block_853_trip_1_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23474,0
block_853_trip_2_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_3_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_4_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_5_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_6_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_7_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_8_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_9_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_10_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_11_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_12_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_13_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_14_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_15_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_16_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_853,shape_23469,0
block_853_trip_17_service_2,route_63,service_2,Borek Fałęcki,"",0,block_853,shape_23468,0
block_853_trip_18_service_2,route_63,service_2,Zajezdnia Podgórze,"",0,block_853,shape_44,0
block_854_trip_1_service_2,route_63,service_2,Górka Narodowa P+R,"",0,block_854,shape_93,0
block_854_trip_2_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_3_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_4_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_5_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_6_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_7_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_8_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_9_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_10_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_11_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_12_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_13_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_14_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_15_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_16_service_2,route_63,service_2,Borek Fałęcki,"",0,block_854,shape_23468,0
block_854_trip_17_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_854,shape_23469,0
block_854_trip_18_service_2,route_63,service_2,Zaj. Nowa Huta,"",0,block_854,shape_164,0
block_855_trip_1_service_2,route_63,service_2,Górka Narodowa P+R,"",0,block_855,shape_93,0
block_855_trip_2_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_3_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_4_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_5_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_6_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_7_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_8_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_9_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_10_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_11_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_12_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_13_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_14_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_15_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_16_service_2,route_63,service_2,Borek Fałęcki,"",0,block_855,shape_23468,0
block_855_trip_17_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_855,shape_23469,0
block_855_trip_18_service_2,route_63,service_2,Zaj. Nowa Huta,"",0,block_855,shape_165,0
block_856_trip_1_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23625,0
block_856_trip_2_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_92,0
block_856_trip_3_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_4_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_23469,0
block_856_trip_5_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_6_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_23469,0
block_856_trip_7_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_8_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_23469,0
block_856_trip_9_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_10_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_23469,0
block_856_trip_11_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_12_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_23469,0
block_856_trip_13_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_14_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_23469,0
block_856_trip_15_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_16_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_856,shape_23469,0
block_856_trip_17_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23468,0
block_856_trip_18_service_2,route_63,service_2,Zajezdnia Podgórze,"",0,block_856,shape_23473,0
block_856_trip_19_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23,0
block_856_trip_20_service_2,route_63,service_2,Zajezdnia Podgórze,"",0,block_856,shape_24,0
block_856_trip_21_service_2,route_63,service_2,Borek Fałęcki,"",0,block_856,shape_23,0
block_856_trip_22_service_2,route_63,service_2,Zajezdnia Podgórze,"",0,block_856,shape_24,0
block_857_trip_1_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23625,0
block_857_trip_2_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_3_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_4_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_5_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_6_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_7_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_8_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_9_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_10_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_11_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_12_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_13_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_14_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_15_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_16_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_857,shape_23469,0
block_857_trip_17_service_2,route_63,service_2,Borek Fałęcki,"",0,block_857,shape_23468,0
block_857_trip_18_service_2,route_63,service_2,Zajezdnia Podgórze,"",0,block_857,shape_23473,0
block_858_trip_1_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23625,0
block_858_trip_2_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_3_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_4_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_5_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_6_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_7_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_8_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_9_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_10_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_11_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_12_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_13_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_14_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_15_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_16_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_858,shape_23469,0
block_858_trip_17_service_2,route_63,service_2,Borek Fałęcki,"",0,block_858,shape_23468,0
block_858_trip_18_service_2,route_63,service_2,Zajezdnia Podgórze,"",0,block_858,shape_23473,0
block_859_trip_1_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23,0
block_859_trip_2_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_859,shape_23469,0
block_859_trip_3_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23468,0
block_859_trip_4_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_859,shape_23469,0
block_859_trip_5_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23468,0
block_859_trip_6_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_859,shape_23469,0
block_859_trip_7_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23468,0
block_859_trip_8_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_859,shape_23469,0
block_859_trip_9_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23468,0
block_859_trip_10_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_859,shape_23469,0
block_859_trip_11_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23468,0
block_859_trip_12_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_859,shape_23469,0
block_859_trip_13_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23468,0
block_859_trip_14_service_2,route_63,service_2,Górka Narodowa P+R,"",1,block_859,shape_23469,0
block_859_trip_15_service_2,route_63,service_2,Borek Fałęcki,"",0,block_859,shape_23468,0
